iter	Passed	Remaining
332	2548873	5105402
333	2557295	5099278
334	2565868	5093441
335	2573785	5086290
336	2582157	5080031
337	2590735	5074161
338	2599098	5067858
339	2606601	5059873
340	2614792	5053221
341	2622887	5046373
342	2630200	5038021
343	2638276	5031131
344	2645064	5021788
345	2652982	5014597
346	2660553	5006746
347	2669895	5002218
348	2678169	4995669
349	2685268	4986927
350	2691682	4976929
351	2699942	4970348
352	2708680	4964635
353	2714996	4954484
354	2722723	4946920
355	2730765	4939924
356	2737170	4929974
357	2746223	4924791
358	2754410	4918042
359	2761810	4909884
360	2769827	4902825
361	2777425	4895020
362	2785392	4887864
363	2793517	4880981
364	2801548	4873926
365	2808985	4865838
366	2816228	4857418
367	2824885	4851433
368	2832600	4843822
369	2840658	4836796
370	2848550	4829483
371	2856167	4821702
372	2864231	4814673
373	2870981	4805439
374	2879014	4798357
375	2887626	4792231
376	2894580	4783351
377	2901168	4773881
378	2908590	4765791
379	2917187	4759622
380	2925271	4752605
381	2932262	4743817
382	2940849	4737608
383	2947879	4728890
384	2956111	4722099
385	2963283	4713616
386	2971671	4707066
387	2980267	4700833
388	2987936	4693133
389	2995944	4685965
390	3003488	4678067
391	3012439	4672355
392	3019548	4663780
393	3027653	4656746
394	3034985	4648522
395	3042344	4640342
396	3050463	4633324
397	3057595	4624805
398	3065106	4616865
399	3073266	4609899
400	3081409	4602903
401	3088894	4594922
402	3096444	4587040
403	3103646	4578647
404	3112335	4572443
405	3118583	4562656
406	3126399	4555172
407	3133601	4546794
408	3140870	4538519
409	3148197	4530333
410	3156115	4522997
411	3163601	4515043
412	3170929	4506865
413	3179246	4500093
414	3188586	4494754
415	3195952	4486626
416	3203972	4479414
417	3211907	4472081
418	3219203	4463859
419	3226955	4456272
420	3233478	4446992
421	3241392	4439632
422	3249079	4431960
423	3256040	4423300
424	3264525	4416711
425	3271406	4407951
426	3278886	4400004
427	3286055	4391643
428	3295139	4385838
429	3303578	4379162
430	3310470	4370434
431	3319559	4364605
432	3326487	4355932
433	3334075	4348125
434	3341961	4340708
435	3350355	4333946
436	3358270	4326558
437	3366546	4319633
438	3373639	4311189
439	3381686	4303964
440	3389604	4296573
441	3397738	4289452
442	3406743	4283422
443	3414444	4275745
444	3422105	4268018
445	3429315	4259733
446	3436463	4251374
447	3443305	4242643
448	3451399	4235458
449	3458992	4227657
450	3465516	4218555
451	3472173	4209626
452	3479312	4201289
453	3486518	4193037
454	3493299	4184282
455	3500748	4176331
456	3508085	4168250
457	3516042	4160906
458	3523815	4153342
459	3531280	4145416
460	3539516	4138393
461	3548237	4131930
462	3556282	4124672
463	3565154	4118368
464	3572211	4109963
465	3579152	4101432
466	3586788	4093700
467	3594898	4086508
468	3602382	4078604
469	3610502	4071418
470	3618444	4064027
471	3624539	4054569
472	3631637	4046243
473	3639564	4038841
474	3648032	4032035
475	3655815	4024468
476	3661836	4014969
477	3669943	4007762
478	3678111	4000618
479	3685874	3993030
480	3693620	3985424
481	3701819	3978303
482	3709231	3970336
483	3716141	3961836
484	3723722	3954056
485	3732451	3947489
486	3740420	3940114
487	3748237	3932576
488	3755971	3924952
489	3763291	3916894
490	3770342	3908562
491	3777301	3900140
492	3784646	3892120
493	3791197	3883291
494	3799000	3875748
495	3806701	3868099
496	3814638	3860690
497	3821090	3851781
498	3828709	3844055
499	3836387	3836387
500	3845171	3829821
501	3853025	3822324
502	3860427	3814378
503	3868153	3806754
504	3873678	3796971
505	3881436	3789386
506	3889028	3781638
507	3896590	3773863
508	3904395	3766322
509	3912469	3759039
510	3920958	3752149
511	3928428	3744283
512	3936637	3737120
513	3943085	3728287
514	3950845	3720699
515	3956550	3711182
516	3964406	3703691
517	3971581	3695563
518	3979664	3688282
519	3987111	3680410
520	3995069	3673010
521	4002696	3665304
522	4010645	3657892
523	4017994	3649933
524	4026535	3643055
525	4034762	3635888
526	4042606	3628373
527	4049694	3620181
528	4056377	3611632
529	4062243	3602367
530	4070945	3595618
531	4077097	3586619
532	4083875	3578179
533	4090985	3570036
534	4097727	3561576
535	4104426	3553085
536	4112118	3545457
537	4120138	3538111
538	4127414	3530126
539	4134628	3522090
540	4141511	3513778
541	4149285	3506222
542	4156635	3498310
543	4164315	3490676
544	4172707	3483636
545	4179166	3474984
546	4188413	3468649
547	4196016	3460947
548	4203468	3453122
549	4211319	3445625
550	4218303	3437419
551	4224257	3428382
552	4231623	3420498
553	4238490	3412214
554	4246366	3404744
555	4254718	3397652
556	4262462	3390073
557	4270147	3382446
558	4277556	3374601
559	4285242	3366976
560	4293208	3359569
561	4300085	3351312
562	4306893	3343006
563	4314360	3335214
564	4321285	3327007
565	4328380	3318934
566	4336156	3311385
567	4342657	3302865
568	4350459	3295339
569	4358292	3287834
570	4366026	3280254
571	4373603	3272556
572	4381370	3265000
573	4388191	3256741
574	4395270	3248678
575	4401587	3240057
576	4408035	3231540
577	4414871	3223314
578	4422943	3215991
579	4430595	3208362
580	4437713	3200347
581	4445583	3192876
582	4453558	3185478
583	4461306	3177917
584	4468903	3170247
585	4475730	3162035
586	4483828	3154720
587	4492439	3147763
588	4499620	3139802
589	4507803	3132541
590	4515167	3124710
591	4522308	3116726
592	4528942	3108397
593	4537192	3101179
594	4544810	3093526
595	4552011	3085591
596	4558939	3077474
597	4566764	3069965
598	4574774	3062578
599	4582886	3055257
600	4589892	3047199
601	4596586	3038939
602	4606213	3032615
603	4613037	3024441
604	4620333	3016581
605	4627531	3008659
606	4635215	3001053
607	4642329	2993081
608	4649132	2984911
609	4657215	2977563
610	4663947	2969354
611	4671400	2961607
612	4679808	2954462
613	4687846	2947082
614	4694426	2938787
615	4700991	2930488
616	4708185	2922584
617	4715159	2914548
618	4723840	2907566
619	4730242	2899180
620	4738344	2891839
621	4746061	2884262
622	4753055	2876247
623	4761038	2868830
624	4768279	2860967
625	4775925	2853348
626	4782787	2845263
627	4790315	2837575
628	4798019	2829992
629	4806117	2822640
630	4813741	2815009
631	4821219	2807292
632	4828882	2799684
633	4836757	2792197
634	4843745	2784199
635	4851296	2776528
636	4858939	2768909
637	4866672	2761340
638	4873611	2753323
639	4881906	2746072
640	4889066	2738182
641	4897291	2730888
642	4905562	2723617
643	4912934	2715845
644	4919668	2707724
645	4927460	2700187
646	4934688	2692341
647	4941656	2684356
648	4949050	2676604
649	4955744	2668477
650	4963589	2660972
651	4971930	2653729
652	4979680	2646170
653	4986876	2638317
654	4994379	2630627
655	5001886	2622940
656	5008912	2615003
657	5015636	2606911
658	5022662	2598980
659	5030239	2591335
660	5037927	2583748
661	5045259	2575978
662	5052814	2568323
663	5059580	2560269
664	5067559	2552830
665	5075910	2545576
666	5083385	2537882
667	5090775	2530145
668	5097767	2522213
669	5104706	2514258
670	5111777	2506370
671	5118919	2498520
672	5126419	2490845
673	5132411	2482442
674	5139477	2474563
675	5146811	2466814
676	5155231	2459586
677	5162212	2451670
678	5169562	2443931
679	5176605	2436049
680	5183610	2428152
681	5190557	2420230
682	5197807	2412452
683	5204659	2404491
684	5211504	2396531
685	5220214	2389427
686	5228227	2382001
687	5235551	2374261
688	5243595	2366848
689	5250311	2358835
690	5257558	2351064
691	5264262	2343053
692	5272275	2335625
693	5278944	2327603
694	5286553	2319998
695	5294871	2312702
696	5302212	2304979
697	5310107	2297496
698	5318165	2290082
699	5326812	2282919
700	5335542	2275787
701	5342167	2267757
702	5349942	2260217
703	5357874	2252742
704	5365248	2245033
705	5372922	2237449
706	5379775	2229524
707	5387306	2221883
708	5393964	2213883
709	5400307	2205759
710	5408236	2198284
711	5415803	2190662
712	5423156	2182953
713	5430799	2175362
714	5438198	2167673
715	5445565	2159972
716	5452202	2151984
717	5460084	2144489
718	5468161	2137070
719	5475372	2129311
720	5484021	2122110
721	5491803	2114572
722	5498491	2106614
723	5505531	2098793
724	5513111	2091180
725	5520633	2083544
726	5529034	2076240
727	5536562	2068605
728	5543526	2060762
729	5550160	2052799
730	5557938	2045260
731	5565143	2037511
732	5572380	2029775
733	5580851	2022488
734	5589423	2015234
735	5596178	2007324
736	5604202	1999871
737	5610186	1991692
738	5617296	1983916
739	5624846	1976297
740	5632468	1968703
741	5640014	1961083
742	5647133	1953315
743	5654926	1945781
744	5662338	1938115
745	5669839	1930481
746	5677646	1922951
747	5685371	1915392
748	5692383	1907594
749	5700540	1900180
750	5708638	1892744
751	5716395	1885194
752	5724421	1877731
753	5731437	1869938
754	5739238	1862401
755	5746534	1854701
756	5753095	1846766
757	5760489	1839100
758	5767727	1831386
759	5775450	1823826
760	5783173	1816266
761	5790783	1808669
762	5797667	1800848
763	5806089	1793503
764	5813672	1785899
765	5820720	1778131
766	5828771	1770669
767	5836790	1763197
768	5843381	1755293
769	5850091	1747429
770	5857015	1739632
771	5864408	1731975
772	5871758	1724306
773	5879070	1716627
774	5884733	1708470
775	5891574	1700660
776	5898792	1692961
777	5906772	1685480
778	5914327	1677877
779	5921786	1670247
780	5929636	1662727
781	5937482	1655206
782	5944903	1647565
783	5951773	1639774
784	5959063	1632100
785	5966564	1624484
786	5974387	1616956
787	5981696	1609288
788	5989135	1601657
789	5995966	1593864
790	6002819	1586079
791	6009619	1578283
792	6016699	1570563
793	6024145	1562939
794	6031920	1555400
795	6040158	1547980
796	6047149	1540240
797	6054963	1532709
798	6062746	1525171
799	6070675	1517668
800	6075723	1509449
801	6080510	1501173
802	6088764	1493756
803	6095867	1486057
804	6104533	1478738
805	6111321	1470963
806	6118161	1463203
807	6125695	1455610
808	6133589	1448103
809	6141229	1440535
810	6147840	1432727
811	6155262	1425109
812	6162020	1417340
813	6169982	1409848
814	6177774	1402316
815	6185279	1394719
816	6193564	1387297
817	6201493	1379794
818	6208892	1372172
819	6216133	1364517
820	6223202	1356824
821	6230301	1349140
822	6237581	1341496
823	6245006	1333884
824	6252414	1326269
825	6259841	1318659
826	6268103	1311223
827	6275452	1303596
828	6283292	1296071
829	6292155	1288754
830	6299524	1281130
831	6307677	1273665
832	6314471	1265926
833	6321175	1258171
834	6329237	1250687
835	6334900	1242731
836	6342778	1235212
837	6349059	1227383
838	6355975	1219680
839	6362657	1211934
840	6369771	1204273
841	6376732	1196584
842	6384594	1189064
843	6391656	1181396
844	6399057	1173791
845	6406340	1166165
846	6413269	1158477
847	6420963	1150927
848	6428484	1143346
849	6436805	1135906
850	6443865	1128244
851	6451990	1120768
852	6458398	1112994
853	6466125	1105450
854	6474471	1098009
855	6481341	1090319
856	6489473	1082840
857	6496921	1075248
858	6504952	1067751
859	6512379	1060154
860	6517736	1052224
861	6525408	1044671
862	6531932	1036934
863	6540363	1029501
864	6547811	1021912
865	6555064	1014293
866	6562194	1006657
867	6569893	999108
868	6577042	991475
869	6584728	983924
870	6591940	976303
871	6599888	968790
872	6608584	961386
873	6614731	953611
874	6621788	945969
875	6629053	938359
876	6637299	930886
877	6643954	923191
878	6651343	915600
879	6658628	907994
880	6666313	900444
881	6673386	892811
882	6681685	885342
883	6689203	877768
884	6697138	870249
885	6704159	862611
886	6710993	854951
887	6718801	847416
888	6728383	840101
889	6736189	832562
890	6744375	825069
891	6751523	817449
892	6759273	809901
893	6766353	802274
894	6773221	794623
895	6780807	787058
896	6789335	779600
897	6796161	771947
898	6803836	764390
899	6810302	756700
900	6816898	749026
901	6824518	741466
902	6832092	733901
903	6839601	726329
904	6847564	718805
905	6854271	711149
906	6861670	703567
907	6869758	696054
908	6876762	688432
909	6884430	680877
910	6892610	673372
911	6899654	665756
912	6906691	658140
913	6913603	650514
914	6921502	642981
915	6929478	635454
916	6937278	627910
917	6944737	620335
918	6952576	612795
919	6960030	605220
920	6967415	597639
921	6974722	590052
922	6981828	582449
923	6989590	574901
924	6998040	567408
925	7004288	559737
926	7011436	552141
927	7019594	544623
928	7026940	537042
929	7034024	529442
930	7040974	521833
931	7048580	514274
932	7056114	506709
933	7065217	499255
934	7072707	491685
935	7079971	484100
936	7087530	476536
937	7095455	468995
938	7103545	461465
939	7111385	453918
940	7118638	446333
941	7125849	438746
942	7131892	431089
943	7139656	423538
944	7145902	415899
945	7154372	408389
946	7161193	400784
947	7167631	393161
948	7174486	385562
949	7181917	377995
950	7188665	370393
951	7196150	362831
952	7203897	355281
953	7211351	347717
954	7218499	340138
955	7224103	332490
956	7231724	324936
957	7239154	317374
958	7246884	309825
959	7253474	302228
960	7261116	294675
961	7270426	287189
962	7277479	279612
963	7285983	272090
964	7292344	264489
965	7299933	256933
966	7306720	249350
967	7313779	241777
968	7320518	234196
969	7327684	226629
970	7333540	219024
971	7340463	211453
972	7347906	203898
973	7357288	196395
974	7364909	188843
975	7373234	181309
976	7380942	173758
977	7388442	166202
978	7396298	158654
979	7403211	151085
980	7410125	143519
981	7417641	135964
982	7425517	128416
983	7433691	120873
984	7440844	113312
985	7449075	105767
986	7457142	98219
987	7464242	90658
988	7471013	83095
989	7478153	75536
990	7485873	67984
991	7493198	60429
992	7499799	52868
993	7507190	45315
994	7514425	37760
995	7521810	30208
996	7529579	22656
997	7537222	15104
998	7544321	7551
999	7552155	0
